provider,consumer
http://dx.doi.org/10.1017/s0266467400010816,http://eol.org/pages/1704/data#data_point_16538810
http://dx.doi.org/10.2307/1943204,http://eol.org/pages/1704/data#data_point_16538025
,http://eol.org/pages/1704/data#data_point_16538213
,http://eol.org/pages/1704/data#data_point_16537999
http://dx.doi.org/10.2307/2989697,http://eol.org/pages/1704/data#data_point_16538420
http://dx.doi.org/10.2307/1943233,http://eol.org/pages/1704/data#data_point_16538774
,http://eol.org/pages/1704/data#data_point_16538683
http://dx.doi.org/10.1086/401188,http://eol.org/pages/1704/data#data_point_16538566
http://dx.doi.org/10.2307/1930270,http://eol.org/pages/1704/data#data_point_16538778
http://inaturalist.org/observations/773926,http://eol.org/pages/1704/data#data_point_16538203
http://inaturalist.org/observations/752287,http://eol.org/pages/1704/data#data_point_16538767
,http://eol.org/pages/1704/data#data_point_16538676
http://inaturalist.org/observations/456439,http://eol.org/pages/503150/data#data_point_18967921
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/468843/data#data_point_17606123
http://inaturalist.org/observations/227865,http://eol.org/pages/468843/data#data_point_17606122
http://inaturalist.org/observations/508909,http://eol.org/pages/468843/data#data_point_16931822
http://inaturalist.org/observations/227866,http://eol.org/pages/468843/data#data_point_17303178
,http://eol.org/pages/468843/data#data_point_17380312
,http://eol.org/pages/1048967/data#data_point_18228021
http://inaturalist.org/observations/543766,http://eol.org/pages/1048967/data#data_point_16602781
,http://eol.org/pages/1048967/data#data_point_16602835
http://inaturalist.org/observations/685328,http://eol.org/pages/917207/data#data_point_17436748
http://inaturalist.org/observations/543800,http://eol.org/pages/917207/data#data_point_17611845
,http://eol.org/pages/917207/data#data_point_17611871
http://biodiversity.org.au/afd/taxa/51c056fa-c2c9-46ef-a2f7-3d69cd292454,http://eol.org/pages/448042/data#data_point_17446188
http://bioinfo.org.uk,http://eol.org/pages/448042/data#data_point_17446202
http://inaturalist.org/observations/544090,http://eol.org/pages/448042/data#data_point_16948482
,http://eol.org/pages/448042/data#data_point_17446208
http://biodiversity.org.au/afd/taxa/b7d5f370-a95b-49d8-af0a-5abf2db7d632,http://eol.org/pages/487035/data#data_point_16957042
http://biodiversity.org.au/afd/taxa/abe8be5e-719a-4545-9717-21ef20a42100,http://eol.org/pages/487035/data#data_point_17748242
http://biodiversity.org.au/afd/taxa/4fe93037-1a25-42e7-8335-feefab390efa,http://eol.org/pages/487035/data#data_point_17748245
http://inaturalist.org/observations/555318,http://eol.org/pages/487035/data#data_point_17748244
http://inaturalist.org/observations/967029,http://eol.org/pages/487035/data#data_point_17748241
,http://eol.org/pages/856046/data#data_point_18933433
,http://eol.org/pages/856046/data#data_point_16654843
http://inaturalist.org/observations/490718,http://eol.org/pages/856046/data#data_point_16654807
,http://eol.org/pages/856046/data#data_point_16655101
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/468895/data#data_point_18448692
http://inaturalist.org/observations/346567,http://eol.org/pages/468895/data#data_point_18448688
http://inaturalist.org/observations/379587,http://eol.org/pages/579413/data#data_point_17351392
http://biodiversity.org.au/afd/taxa/03337a86-df21-4699-a2bc-2b60029a6d4a,http://eol.org/pages/836/data#data_point_16511098
http://biodiversity.org.au/afd/taxa/4ba0d7a7-31f2-4b39-85bc-30e33ff4992a,http://eol.org/pages/836/data#data_point_16511234
http://biodiversity.org.au/afd/taxa/631b1f94-d7d0-4d9d-bb99-ae0ca4ac59cf,http://eol.org/pages/836/data#data_point_16510774
http://biodiversity.org.au/afd/taxa/cd5c6172-8da4-4fc3-ac6b-d8b0008f819d,http://eol.org/pages/836/data#data_point_16510663
http://biodiversity.org.au/afd/taxa/fc9ba343-bfe6-4d9b-9e28-a0fdf951ea62,http://eol.org/pages/836/data#data_point_16512131
http://biodiversity.org.au/afd/taxa/d4e6bd1a-1328-48b2-8081-4092c1092c6e,http://eol.org/pages/836/data#data_point_16510849
http://biodiversity.org.au/afd/taxa/7187524d-17f6-4881-8a2c-fe322e06ef0e,http://eol.org/pages/836/data#data_point_16512062
http://biodiversity.org.au/afd/taxa/1d28f7c8-7c58-4da9-89ce-df0f7386b0cb,http://eol.org/pages/836/data#data_point_16510904
http://biodiversity.org.au/afd/taxa/e2484197-f535-46bd-bec4-217a8259b850,http://eol.org/pages/836/data#data_point_16511212
http://biodiversity.org.au/afd/taxa/ca90c3bc-f461-4a49-95cd-821586b283b3,http://eol.org/pages/836/data#data_point_16511154
http://biodiversity.org.au/afd/taxa/dfd74742-3c2c-449c-b42c-139ac1bb49ca,http://eol.org/pages/836/data#data_point_16510998
http://biodiversity.org.au/afd/taxa/af94f73e-2843-4d1e-b2e8-c06c4e33ca89,http://eol.org/pages/836/data#data_point_16511079
http://biodiversity.org.au/afd/taxa/5a651745-2e30-4011-923c-2d4a7006bee1,http://eol.org/pages/836/data#data_point_16512762
http://biodiversity.org.au/afd/taxa/b294b190-f75b-4899-ae75-64582993d816,http://eol.org/pages/836/data#data_point_16510956
http://biodiversity.org.au/afd/taxa/0e4f22cc-a99e-4b95-9e67-bc9a12fb05f0,http://eol.org/pages/836/data#data_point_16511091
http://biodiversity.org.au/afd/taxa/3c1519ba-fef5-441f-9b2c-07d8451a77ce,http://eol.org/pages/836/data#data_point_16511202
http://biodiversity.org.au/afd/taxa/c2ebc0a1-8e23-4557-b59d-271e55ecf538,http://eol.org/pages/836/data#data_point_16511270
http://biodiversity.org.au/afd/taxa/c973b1b6-0d91-48b1-853a-5ffbb534e2d6,http://eol.org/pages/836/data#data_point_16511083
http://biodiversity.org.au/afd/taxa/c55e5002-0875-4b25-82e5-ad231d6408b5,http://eol.org/pages/836/data#data_point_16511268
http://biodiversity.org.au/afd/taxa/ed4d66db-66b6-4275-9289-90482822bf85,http://eol.org/pages/836/data#data_point_16511412
http://biodiversity.org.au/afd/taxa/74641896-21e2-4d0e-a2a7-5eacb4f95415,http://eol.org/pages/836/data#data_point_16512255
http://biodiversity.org.au/afd/taxa/cfb2ca8f-5b60-423d-9023-09acd2a646dd,http://eol.org/pages/836/data#data_point_16514255
http://biodiversity.org.au/afd/taxa/6d16b0e1-befe-47a7-9640-4246b1db87d7,http://eol.org/pages/836/data#data_point_16512237
http://biodiversity.org.au/afd/taxa/a66f1866-f48c-4ea1-8afd-f1dcbc986be4,http://eol.org/pages/836/data#data_point_16511394
http://bioinfo.org.uk,http://eol.org/pages/836/data#data_point_16511038
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/836/data#data_point_16513970
,http://eol.org/pages/836/data#data_point_16510648
http://inaturalist.org/observations/348355,http://eol.org/pages/836/data#data_point_16510718
http://inaturalist.org/observations/598904,http://eol.org/pages/836/data#data_point_16511565
http://inaturalist.org/observations/517337,http://eol.org/pages/836/data#data_point_16510930
http://inaturalist.org/observations/377254,http://eol.org/pages/836/data#data_point_16511059
http://inaturalist.org/observations/516240,http://eol.org/pages/836/data#data_point_16510865
http://inaturalist.org/observations/354995,http://eol.org/pages/836/data#data_point_16510741
http://inaturalist.org/observations/364156,http://eol.org/pages/836/data#data_point_16510964
http://inaturalist.org/observations/417722,http://eol.org/pages/836/data#data_point_16510986
http://inaturalist.org/observations/571231,http://eol.org/pages/836/data#data_point_16510637
http://inaturalist.org/observations/62720,http://eol.org/pages/836/data#data_point_16511229
http://inaturalist.org/observations/738292,http://eol.org/pages/836/data#data_point_16510731
http://inaturalist.org/observations/571531,http://eol.org/pages/836/data#data_point_16510691
http://inaturalist.org/observations/513588,http://eol.org/pages/836/data#data_point_16510696
http://inaturalist.org/observations/516236,http://eol.org/pages/836/data#data_point_16510961
http://inaturalist.org/observations/271463,http://eol.org/pages/836/data#data_point_16511020
http://inaturalist.org/observations/708651,http://eol.org/pages/836/data#data_point_16511050
http://inaturalist.org/observations/254349,http://eol.org/pages/836/data#data_point_16510913
http://inaturalist.org/observations/424890,http://eol.org/pages/836/data#data_point_16511054
http://inaturalist.org/observations/437025,http://eol.org/pages/836/data#data_point_16511012
http://inaturalist.org/observations/677644,http://eol.org/pages/836/data#data_point_16510968
http://inaturalist.org/observations/402613,http://eol.org/pages/836/data#data_point_16511478
http://inaturalist.org/observations/348393,http://eol.org/pages/836/data#data_point_16510973
http://inaturalist.org/observations/389620,http://eol.org/pages/836/data#data_point_16507469
http://inaturalist.org/observations/513740,http://eol.org/pages/836/data#data_point_16510747
http://inaturalist.org/observations/388214,http://eol.org/pages/836/data#data_point_16511046
http://inaturalist.org/observations/623499,http://eol.org/pages/836/data#data_point_16510790
http://inaturalist.org/observations/389075,http://eol.org/pages/836/data#data_point_16510743
http://inaturalist.org/observations/527679,http://eol.org/pages/836/data#data_point_16510967
http://inaturalist.org/observations/579119,http://eol.org/pages/836/data#data_point_16511040
http://inaturalist.org/observations/750170,http://eol.org/pages/836/data#data_point_16510912
http://inaturalist.org/observations/739907,http://eol.org/pages/836/data#data_point_16510804
http://inaturalist.org/observations/844749,http://eol.org/pages/836/data#data_point_16511009
http://inaturalist.org/observations/866474,http://eol.org/pages/836/data#data_point_16511466
http://inaturalist.org/observations/912384,http://eol.org/pages/836/data#data_point_16511433
http://inaturalist.org/observations/1031766,http://eol.org/pages/836/data#data_point_16510816
http://inaturalist.org/observations/1035014,http://eol.org/pages/836/data#data_point_16514068
http://inaturalist.org/observations/879830,http://eol.org/pages/836/data#data_point_16511373
http://inaturalist.org/observations/1096632,http://eol.org/pages/836/data#data_point_16511357
http://inaturalist.org/observations/376159,http://eol.org/pages/836/data#data_point_16510896
http://inaturalist.org/observations/1143623,http://eol.org/pages/836/data#data_point_16510990
http://inaturalist.org/observations/909558,http://eol.org/pages/836/data#data_point_16510670
,http://eol.org/pages/836/data#data_point_16510604
,http://eol.org/pages/19933/data#data_point_17444487
http://dx.doi.org/10.1098/rstb.2008.0278,http://eol.org/pages/19933/data#data_point_17430381
http://dx.doi.org/10.1007/bf00239373,http://eol.org/pages/19933/data#data_point_17601292
http://dx.doi.org/10.1006/jmsc.2002.1237,http://eol.org/pages/19933/data#data_point_16963870
http://biodiversity.org.au/afd/taxa/30968378-bb4c-4603-80f3-da4cabce245b,http://eol.org/pages/19933/data#data_point_17601426
http://biodiversity.org.au/afd/taxa/98db181d-7b6f-4752-a51c-77c6eba22192,http://eol.org/pages/19933/data#data_point_17601427
http://dx.doi.org/10.1007/978-3-642-82275-9_86,http://eol.org/pages/19933/data#data_point_17601244
http://dx.doi.org/10.1890/10-1383.1,http://eol.org/pages/19933/data#data_point_17601346
,http://eol.org/pages/19933/data#data_point_17601373
http://dx.doi.org/10.2307/5416,http://eol.org/pages/19933/data#data_point_17601252
http://dx.doi.org/10.2307/3546201,http://eol.org/pages/19933/data#data_point_17601268
,http://eol.org/pages/19933/data#data_point_17601305
,http://eol.org/pages/19933/data#data_point_17601068
http://dx.doi.org/10.1016/s0304-3800(99)00022-8,http://eol.org/pages/19933/data#data_point_16561520
http://inaturalist.org/observations/561664,http://eol.org/pages/19933/data#data_point_16835610
http://inaturalist.org/observations/381628,http://eol.org/pages/19933/data#data_point_17601294
http://inaturalist.org/observations/217858,http://eol.org/pages/19933/data#data_point_17601369
http://inaturalist.org/observations/448103,http://eol.org/pages/19933/data#data_point_16695405
http://inaturalist.org/observations/521472,http://eol.org/pages/19933/data#data_point_16835842
http://inaturalist.org/observations/901487,http://eol.org/pages/19933/data#data_point_17344184
http://inaturalist.org/observations/992836,http://eol.org/pages/19933/data#data_point_17601209
http://inaturalist.org/observations/1015527,http://eol.org/pages/19933/data#data_point_17083688
http://inaturalist.org/observations/1077344,http://eol.org/pages/19933/data#data_point_17431301
,http://eol.org/pages/19933/data#data_point_16616050
http://inaturalist.org/observations/303153,http://eol.org/pages/1178304/data#data_point_18172097
http://inaturalist.org/observations/313935,http://eol.org/pages/485115/data#data_point_18342162
http://inaturalist.org/observations/352474,http://eol.org/pages/5681667/data#data_point_16847915
http://inaturalist.org/observations/352474,http://eol.org/pages/917340/data#data_point_16847915
http://inaturalist.org/observations/181988,http://eol.org/pages/917340/data#data_point_16847913
http://dx.doi.org/10.6084/m9.figshare.1168861,http://eol.org/pages/4051051/data#data_point_17678912
http://inaturalist.org/observations/782771,http://eol.org/pages/4051051/data#data_point_17678897
,http://eol.org/pages/4051051/data#data_point_17678937
http://inaturalist.org/observations/391671,http://eol.org/pages/29538/data#data_point_16744438
http://inaturalist.org/observations/391670,http://eol.org/pages/29538/data#data_point_17583614
http://inaturalist.org/observations/958048,http://eol.org/pages/29538/data#data_point_17583607
http://inaturalist.org/observations/1159266,http://eol.org/pages/29538/data#data_point_16819218
,http://eol.org/pages/29538/data#data_point_17583621
http://inaturalist.org/observations/454913,http://eol.org/pages/154264/data#data_point_18611505
http://dx.doi.org/10.5962/bhl.title.62957,http://eol.org/pages/404120/data#data_point_17122246
http://inaturalist.org/observations/501508,http://eol.org/pages/404120/data#data_point_17364180
http://inaturalist.org/observations/513594,http://eol.org/pages/404120/data#data_point_17364188
http://inaturalist.org/observations/513594,http://eol.org/pages/952311/data#data_point_17868578
http://inaturalist.org/observations/391670,http://eol.org/pages/1083810/data#data_point_17727271
,http://eol.org/pages/1083810/data#data_point_18764073
http://bioinfo.org.uk,http://eol.org/pages/392600/data#data_point_16566806
